latitude,longitude,runners,trees,pedestrians
42.378,-71.11,15.0,0.0,1857.0
42.35,-71.084,1463.0,42.0,1132.0
42.273,-71.063,79.0,3.0,0.0
42.297,-71.104,1463.0,7.0,0.0
42.459,-71.051,6.0,0.0,0.0
42.254,-71.039,1.0,0.0,0.0
42.478,-70.881,12.0,0.0,0.0
42.36,-71.165,20.0,0.0,0.0
42.302,-71.089,1115.0,5.0,0.0
42.345,-71.094,512.0,37.0,2320.0
42.57,-71.213,1.0,0.0,0.0
42.319,-71.038,1183.0,52.0,0.0
42.378,-71.109,16.0,0.0,1876.0
42.339,-71.227,10.0,0.0,0.0
42.459,-70.969,8.0,0.0,0.0
42.352,-71.114,2796.0,15.0,7300.0
42.346,-71.128,20.0,0.0,0.0
42.377,-71.087,22.0,0.0,810.0
42.364,-71.137,17.0,12.0,0.0
42.294,-71.142,21.0,8.0,0.0
42.341,-71.082,240.0,15.0,410.0
42.331,-71.215,21.0,0.0,0.0
42.35,-71.165,39.0,11.0,0.0
42.333,-71.246,19.0,0.0,0.0
42.387,-71.11,9.0,0.0,1495.0
42.312,-71.041,692.0,7.0,0.0
42.361,-71.148,91.0,19.0,0.0
43.052,-71.437,1.0,0.0,0.0
42.278,-71.052,174.0,29.0,0.0
42.348,-71.086,637.0,0.0,566.0
42.367,-71.068,1711.0,28.0,126.0
42.425,-71.173,35.0,0.0,0.0
42.311,-71.04,171.0,4.0,0.0
42.383,-71.12,131.0,0.0,4411.0
42.353,-71.131,230.0,2.0,0.0
42.297,-71.079,1.0,19.0,0.0
43.102,-71.452,1.0,0.0,0.0
42.329,-71.196,1.0,0.0,0.0
42.28,-71.071,152.0,7.0,0.0
42.428,-71.063,1.0,0.0,0.0
42.339,-71.286,35.0,0.0,0.0
42.345,-71.061,5.0,0.0,18.0
42.333,-71.134,20.0,0.0,0.0
42.412,-71.151,24.0,0.0,0.0
42.387,-71.115,338.0,0.0,1431.0
42.373,-71.133,177.0,11.0,0.0
42.39,-71.098,37.0,0.0,270.0
42.371,-71.075,27.0,0.0,540.0
42.29,-71.074,33.0,1.0,0.0
42.395,-71.111,15.0,0.0,3792.0
42.443,-71.049,32.0,0.0,0.0
42.237,-71.13,286.0,30.0,0.0
42.641,-71.31,1.0,0.0,0.0
42.363,-71.098,87.0,0.0,3499.0
42.371,-71.034,35.0,49.0,408.0
42.339,-71.157,7.0,34.0,0.0
42.358,-71.064,3233.0,59.0,1212.0
42.362,-71.055,1685.0,25.0,20.0
42.358,-71.14,11.0,11.0,0.0
42.387,-71.095,29.0,0.0,270.0
42.364,-71.065,45.0,22.0,266.0
42.336,-71.031,111.0,22.0,92.0
42.278,-71.046,25.0,0.0,0.0
42.367,-71.101,1.0,0.0,8667.0
42.34,-71.231,9.0,0.0,0.0
42.351,-71.109,1058.0,29.0,10556.0
42.581,-71.238,2.0,0.0,0.0
42.343,-71.153,14.0,18.0,0.0
42.371,-71.077,122.0,0.0,540.0
42.364,-71.122,81.0,28.0,5748.0
42.623,-71.3,2.0,0.0,0.0
42.292,-71.102,5.0,35.0,0.0
42.341,-71.041,68.0,1.0,46.0
42.354,-71.068,2331.0,5.0,2056.0
42.35,-71.081,413.0,31.0,252.0
42.333,-71.101,17.0,3.0,2024.0
42.391,-71.107,32.0,0.0,2818.0
42.379,-71.061,9.0,63.0,380.0
42.383,-71.076,19.0,3.0,810.0
42.349,-71.093,1699.0,38.0,9049.0
42.367,-71.06,308.0,0.0,570.0
42.388,-71.103,75.0,0.0,3079.0
42.374,-71.056,419.0,21.0,380.0
42.446,-70.984,12.0,0.0,0.0
42.276,-71.019,11.0,0.0,0.0
42.364,-71.078,380.0,0.0,8832.0
42.545,-71.172,2.0,0.0,0.0
42.355,-71.14,17.0,49.0,0.0
42.575,-71.225,1.0,0.0,0.0
42.447,-71.045,52.0,0.0,0.0
42.5,-71.156,1.0,0.0,0.0
42.336,-71.121,26.0,0.0,140.0
42.336,-71.189,17.0,0.0,0.0
42.295,-71.13,1036.0,0.0,0.0
42.367,-71.134,69.0,41.0,0.0
42.354,-71.058,1857.0,0.0,63.0
42.305,-71.285,5.0,0.0,0.0
42.46,-70.932,9.0,0.0,0.0
42.29,-71.072,2545.0,14.0,0.0
42.354,-71.136,310.0,2.0,0.0
42.337,-71.041,8.0,8.0,54.0
42.419,-71.142,5.0,0.0,0.0
42.296,-71.056,2.0,4.0,0.0
42.371,-71.112,252.0,0.0,3832.0
42.415,-71.071,73.0,0.0,0.0
42.331,-71.09,17.0,18.0,258.0
42.374,-71.053,32.0,80.0,380.0
42.377,-71.137,17.0,0.0,0.0
42.353,-71.105,299.0,0.0,6288.0
42.368,-71.06,377.0,0.0,380.0
42.32,-71.112,137.0,10.0,174.0
42.339,-71.241,2.0,0.0,0.0
42.379,-71.069,275.0,32.0,540.0
42.352,-71.152,45.0,3.0,0.0
42.382,-71.078,2.0,16.0,540.0
42.304,-71.087,1.0,32.0,0.0
42.296,-71.099,133.0,0.0,0.0
42.358,-71.116,389.0,0.0,5748.0
42.354,-71.126,1.0,44.0,0.0
42.36,-71.147,57.0,16.0,0.0
42.374,-71.095,11.0,0.0,4596.0
42.381,-71.115,36.0,0.0,1631.0
42.298,-71.048,1107.0,9.0,0.0
42.342,-71.103,24.0,71.0,1912.0
42.427,-71.062,61.0,0.0,0.0
42.319,-71.11,3.0,12.0,0.0
42.364,-71.063,3377.0,8.0,294.0
42.362,-71.086,67.0,0.0,5172.0
42.379,-71.077,1.0,0.0,540.0
42.283,-71.128,19.0,2.0,0.0
42.392,-71.109,29.0,0.0,4069.0
42.362,-71.068,183.0,11.0,8212.0
42.328,-71.048,881.0,12.0,54.0
42.339,-71.024,767.0,15.0,92.0
42.281,-71.043,89.0,48.0,0.0
42.25,-71.268,1.0,0.0,0.0
42.356,-71.078,7679.0,1.0,352.0
42.372,-71.056,131.0,0.0,190.0
42.342,-71.149,11.0,17.0,0.0
42.294,-71.135,322.0,70.0,0.0
42.536,-71.162,1.0,0.0,0.0
42.347,-71.044,926.0,27.0,92.0
42.496,-71.101,1.0,0.0,0.0
42.579,-71.235,1.0,0.0,0.0
42.335,-71.088,57.0,24.0,86.0
42.296,-71.105,1231.0,11.0,0.0
42.392,-71.112,67.0,0.0,3985.0
42.352,-71.124,838.0,16.0,105.0
42.346,-71.083,69.0,18.0,1230.0
42.352,-71.139,303.0,25.0,0.0
42.268,-71.225,3.0,0.0,0.0
42.493,-70.863,13.0,0.0,0.0
42.3,-71.048,2.0,6.0,0.0
42.349,-71.07,127.0,39.0,1138.0
42.377,-71.07,48.0,71.0,810.0
42.476,-70.884,15.0,0.0,0.0
42.509,-71.161,3.0,0.0,0.0
42.365,-71.092,19.0,0.0,5172.0
42.404,-71.059,10.0,0.0,0.0
42.348,-71.063,120.0,11.0,22.0
42.349,-71.132,11.0,22.0,0.0
42.403,-71.123,142.0,0.0,1024.0
42.254,-71.297,3.0,0.0,0.0
42.282,-71.046,274.0,31.0,0.0
42.344,-71.153,35.0,26.0,0.0
42.362,-71.066,949.0,20.0,196.0
42.357,-71.065,8318.0,12.0,404.0
42.293,-71.14,21.0,2.0,0.0
42.312,-71.058,21.0,14.0,0.0
42.387,-71.114,164.0,0.0,1445.0
42.336,-71.149,137.0,2.0,0.0
42.34,-71.124,88.0,0.0,105.0
42.351,-71.117,806.0,12.0,4052.0
42.342,-71.073,18.0,51.0,52.0
42.342,-71.044,35.0,3.0,78.0
42.382,-71.091,10.0,0.0,540.0
42.347,-71.078,1.0,4.0,252.0
42.376,-71.068,2.0,7.0,540.0
42.331,-71.094,22.0,67.0,5040.0
42.349,-71.135,95.0,36.0,0.0
42.376,-71.091,12.0,0.0,540.0
42.365,-71.145,85.0,0.0,0.0
42.38,-71.119,12.0,0.0,4761.0
42.535,-71.16,6.0,0.0,0.0
42.263,-71.14,77.0,0.0,0.0
42.258,-71.042,1.0,0.0,0.0
42.356,-71.137,13.0,32.0,0.0
42.359,-71.118,2578.0,49.0,3832.0
42.295,-71.053,38.0,10.0,0.0
42.282,-71.072,48.0,15.0,0.0
42.332,-71.247,4.0,0.0,0.0
42.358,-71.144,15.0,64.0,0.0
42.3,-71.117,448.0,84.0,0.0
42.352,-71.16,14.0,3.0,0.0
42.331,-71.062,1.0,1.0,54.0
42.345,-71.067,180.0,17.0,26.0
42.314,-71.034,149.0,28.0,0.0
42.311,-71.046,595.0,11.0,0.0
42.375,-71.108,45.0,0.0,1916.0
42.352,-71.117,248.0,40.0,8582.0
42.387,-71.099,83.0,0.0,932.0
42.28,-71.105,11.0,5.0,0.0
42.259,-71.271,3.0,0.0,0.0
42.331,-71.119,12.0,0.0,2868.0
42.272,-71.14,638.0,0.0,0.0
42.314,-71.123,799.0,31.0,0.0
42.317,-71.083,7.0,4.0,0.0
42.372,-71.078,67.0,0.0,270.0
42.301,-71.124,8.0,0.0,0.0
42.35,-71.118,42.0,0.0,7339.0
42.342,-71.146,34.0,8.0,0.0
42.408,-71.132,2.0,0.0,0.0
42.374,-71.06,223.0,10.0,380.0
42.264,-71.079,14.0,0.0,0.0
42.343,-71.121,27.0,0.0,210.0
42.331,-71.188,14.0,0.0,0.0
42.351,-71.086,141.0,10.0,4676.0
42.318,-71.044,5.0,11.0,0.0
42.344,-71.069,22.0,48.0,52.0
42.324,-71.053,22.0,18.0,36.0
42.369,-71.154,21.0,0.0,0.0
42.325,-71.047,1.0,0.0,54.0
42.393,-71.114,51.0,0.0,1284.0
42.415,-71.139,6.0,0.0,0.0
42.544,-71.165,1.0,0.0,0.0
42.268,-71.094,249.0,2.0,0.0
42.957,-71.357,1.0,0.0,0.0
42.304,-71.103,34.0,11.0,0.0
42.26,-71.104,1.0,0.0,0.0
42.341,-71.079,1.0,15.0,108.0
42.242,-71.133,525.0,39.0,0.0
42.334,-71.113,716.0,0.0,2868.0
42.357,-71.05,1933.0,13.0,46.0
42.343,-71.12,223.0,0.0,8146.0
42.339,-71.316,14.0,0.0,0.0
42.296,-71.114,11.0,23.0,0.0
42.345,-71.113,160.0,0.0,4345.0
42.34,-71.099,235.0,31.0,3036.0
42.351,-71.067,542.0,7.0,556.0
42.365,-71.086,31.0,0.0,5709.0
42.376,-71.089,24.0,0.0,540.0
42.366,-71.097,61.0,0.0,2586.0
42.35,-71.17,15.0,6.0,0.0
42.379,-71.139,18.0,0.0,0.0
42.356,-71.153,24.0,33.0,0.0
42.269,-71.141,270.0,0.0,0.0
42.576,-71.227,2.0,0.0,0.0
42.296,-71.116,765.0,4.0,0.0
42.375,-71.139,13.0,0.0,0.0
42.43,-71.06,6.0,0.0,0.0
42.37,-71.112,131.0,0.0,5748.0
42.273,-71.061,201.0,72.0,0.0
42.366,-71.064,492.0,6.0,42.0
42.365,-71.082,23.0,0.0,5888.0
42.361,-71.095,24.0,0.0,7758.0
42.45,-70.98,12.0,0.0,0.0
42.326,-71.232,24.0,0.0,0.0
42.398,-71.11,1.0,0.0,3609.0
42.321,-71.093,9.0,33.0,348.0
42.342,-71.087,25.0,16.0,820.0
42.332,-71.156,35.0,8.0,0.0
42.34,-71.127,118.0,0.0,0.0
42.343,-71.065,18.0,7.0,78.0
42.36,-71.058,9857.0,8.0,52.0
42.402,-71.06,85.0,0.0,230.0
42.428,-71.0,5.0,0.0,0.0
42.327,-71.113,86.0,9.0,4231.0
42.313,-71.047,529.0,28.0,0.0
42.292,-71.044,480.0,16.0,0.0
42.364,-71.11,1.0,0.0,5748.0
42.408,-71.145,24.0,0.0,0.0
42.284,-71.043,289.0,44.0,0.0
42.387,-71.107,19.0,0.0,1528.0
42.351,-71.087,600.0,10.0,4676.0
42.426,-71.177,31.0,0.0,0.0
42.372,-71.117,2.0,0.0,1916.0
42.468,-70.904,14.0,0.0,0.0
42.696,-71.163,1.0,0.0,0.0
42.425,-71.066,37.0,0.0,0.0
42.29,-71.124,48.0,1.0,0.0
42.36,-71.137,53.0,20.0,0.0
42.371,-71.06,135.0,21.0,380.0
42.423,-71.009,14.0,0.0,0.0
42.323,-71.352,19.0,0.0,0.0
42.336,-71.113,9.0,0.0,1912.0
42.454,-70.976,7.0,0.0,0.0
42.558,-71.106,1.0,0.0,0.0
42.38,-71.229,16.0,0.0,0.0
42.294,-71.053,46.0,40.0,0.0
42.34,-71.158,15.0,3.0,0.0
42.44,-70.99,9.0,0.0,0.0
42.337,-71.057,56.0,0.0,54.0
42.343,-71.066,30.0,6.0,78.0
42.377,-71.128,41.0,0.0,0.0
42.352,-71.077,1982.0,36.0,378.0
42.338,-71.099,3.0,14.0,1012.0
42.297,-71.051,15.0,9.0,0.0
42.378,-71.096,68.0,0.0,270.0
42.261,-71.098,41.0,0.0,0.0
42.291,-71.147,698.0,85.0,0.0
42.265,-71.078,14.0,0.0,0.0
42.334,-71.324,9.0,0.0,0.0
42.3,-71.124,32.0,4.0,0.0
42.362,-71.069,81.0,6.0,8212.0
42.256,-71.116,46.0,0.0,0.0
42.355,-71.058,1038.0,9.0,276.0
42.37,-71.19,5.0,0.0,0.0
42.329,-71.088,7.0,10.0,86.0
42.244,-71.135,336.0,24.0,0.0
42.373,-71.069,1.0,9.0,810.0
42.375,-71.115,83.0,0.0,1897.0
42.344,-71.101,10.0,6.0,1912.0
42.315,-71.118,5.0,42.0,0.0
42.338,-71.218,7.0,0.0,0.0
42.343,-71.026,25.0,2.0,138.0
42.293,-71.125,789.0,20.0,0.0
42.294,-71.131,13.0,1.0,0.0
42.378,-71.222,18.0,0.0,0.0
42.376,-71.063,66.0,30.0,380.0
43.063,-71.445,1.0,0.0,0.0
42.377,-71.161,16.0,0.0,0.0
42.324,-71.117,921.0,2.0,3638.0
42.418,-71.072,76.0,0.0,0.0
42.295,-71.08,857.0,0.0,0.0
42.371,-71.062,1309.0,27.0,380.0
42.426,-71.18,28.0,0.0,0.0
42.592,-71.28,4.0,0.0,0.0
42.335,-71.035,123.0,5.0,18.0
42.306,-71.106,4.0,34.0,0.0
42.284,-71.102,460.0,16.0,0.0
42.327,-71.239,8.0,0.0,0.0
42.333,-71.092,12.0,4.0,172.0
42.387,-71.072,68.0,3.0,270.0
42.322,-71.264,12.0,0.0,0.0
42.27,-71.14,333.0,0.0,0.0
42.445,-71.068,6.0,0.0,0.0
42.378,-71.066,37.0,9.0,270.0
42.372,-71.1,20.0,0.0,1916.0
42.262,-71.097,151.0,0.0,0.0
42.379,-71.083,1.0,0.0,540.0
42.36,-71.069,88.0,25.0,4106.0
42.562,-71.107,1.0,0.0,0.0
42.374,-71.209,16.0,0.0,0.0
42.579,-71.234,2.0,0.0,0.0
42.436,-71.146,5.0,0.0,0.0
42.368,-71.078,23.0,0.0,540.0
42.272,-71.207,2.0,0.0,0.0
42.628,-71.307,5.0,0.0,0.0
42.375,-71.127,3.0,0.0,0.0
42.289,-71.13,3.0,35.0,0.0
42.287,-71.126,5.0,7.0,0.0
42.51,-71.162,1.0,0.0,0.0
42.333,-71.147,32.0,0.0,0.0
42.287,-71.039,439.0,0.0,0.0
42.332,-71.176,13.0,0.0,0.0
42.247,-71.138,6.0,4.0,0.0
42.384,-71.091,39.0,0.0,270.0
42.458,-71.059,2.0,0.0,0.0
42.281,-71.145,500.0,39.0,0.0
42.374,-71.206,14.0,0.0,0.0
42.3,-71.106,830.0,64.0,0.0
42.297,-71.102,505.0,14.0,0.0
42.347,-71.031,2.0,17.0,92.0
42.266,-71.141,309.0,0.0,0.0
42.381,-71.229,5.0,0.0,0.0
42.362,-71.082,1324.0,0.0,5888.0
42.292,-71.128,1077.0,28.0,0.0
42.373,-71.082,1.0,0.0,810.0
42.414,-71.132,3.0,0.0,0.0
42.353,-71.133,254.0,30.0,0.0
42.286,-71.041,4.0,8.0,0.0
42.326,-71.123,31.0,0.0,1692.0
42.322,-71.082,14.0,39.0,258.0
42.333,-71.114,984.0,0.0,1912.0
42.25,-71.267,3.0,0.0,0.0
42.301,-71.119,1625.0,4.0,0.0
42.359,-71.127,39.0,64.0,0.0
42.28,-71.107,68.0,4.0,0.0
42.327,-71.048,885.0,1.0,36.0
42.34,-71.047,43.0,6.0,54.0
42.301,-71.059,6.0,20.0,0.0
42.333,-71.026,868.0,8.0,92.0
42.361,-71.145,16.0,94.0,0.0
42.605,-71.286,1.0,0.0,0.0
42.283,-71.1,210.0,0.0,0.0
42.3,-71.073,1.0,45.0,0.0
42.319,-71.104,36.0,24.0,0.0
42.332,-71.117,18.0,0.0,956.0
42.311,-71.038,610.0,12.0,0.0
42.321,-71.114,65.0,21.0,348.0
42.363,-71.125,10.0,9.0,0.0
42.366,-71.054,857.0,11.0,10.0
42.356,-71.053,757.0,13.0,68.0
42.359,-71.173,7.0,0.0,0.0
42.33,-71.132,15.0,0.0,0.0
42.459,-71.066,7.0,0.0,0.0
42.347,-71.035,911.0,11.0,92.0
42.335,-71.087,13.0,13.0,86.0
42.368,-71.137,9.0,0.0,0.0
42.357,-71.07,1850.0,23.0,2056.0
42.385,-71.131,9.0,0.0,0.0
42.343,-71.073,151.0,64.0,78.0
42.343,-71.038,1060.0,28.0,138.0
42.359,-71.18,8.0,0.0,0.0
42.396,-71.11,25.0,0.0,1248.0
42.387,-71.111,3.0,0.0,1483.0
42.316,-71.117,8.0,21.0,0.0
42.223,-71.031,2.0,0.0,0.0
42.3,-71.088,699.0,55.0,0.0
42.333,-71.081,128.0,29.0,216.0
42.344,-71.107,3.0,0.0,1912.0
42.608,-71.287,2.0,0.0,0.0
42.337,-71.147,76.0,5.0,0.0
42.352,-71.165,47.0,4.0,0.0
42.351,-71.13,191.0,8.0,0.0
42.361,-71.111,12.0,0.0,5748.0
42.333,-71.118,7.0,0.0,1912.0
42.366,-71.07,1865.0,13.0,42.0
42.334,-71.073,9.0,4.0,324.0
42.333,-71.12,2.0,0.0,4158.0
42.297,-71.05,3.0,3.0,0.0
42.365,-71.064,2598.0,14.0,168.0
42.39,-71.123,2.0,0.0,1247.0
42.338,-71.031,924.0,17.0,46.0
42.405,-71.127,18.0,0.0,0.0
42.322,-71.045,1.0,10.0,54.0
42.381,-71.128,15.0,0.0,0.0
42.462,-71.133,1.0,0.0,0.0
42.38,-71.14,22.0,0.0,0.0
42.35,-71.111,791.0,12.0,48314.0
42.29,-71.056,2.0,1.0,0.0
42.348,-71.061,98.0,7.0,18.0
42.355,-71.064,5560.0,62.0,330.0
42.385,-71.099,25.0,0.0,3372.0
42.366,-71.074,15.0,0.0,270.0
42.288,-71.122,6.0,13.0,0.0
42.333,-71.173,29.0,0.0,0.0
42.349,-71.078,219.0,11.0,378.0
42.301,-71.06,15.0,4.0,0.0
42.574,-71.111,1.0,0.0,0.0
42.273,-71.026,4.0,0.0,0.0
42.379,-71.093,1.0,0.0,540.0
42.402,-71.123,249.0,0.0,1032.0
42.501,-71.158,1.0,0.0,0.0
42.299,-71.202,2.0,0.0,0.0
42.344,-71.076,20.0,67.0,52.0
42.354,-71.065,2557.0,13.0,110.0
42.264,-71.3,1.0,0.0,0.0
42.331,-71.131,21.0,0.0,0.0
42.357,-71.114,9.0,0.0,1916.0
42.422,-71.142,5.0,0.0,0.0
42.345,-71.083,133.0,4.0,410.0
42.338,-71.043,115.0,0.0,18.0
42.389,-71.115,20.0,0.0,4125.0
42.284,-71.039,5.0,0.0,0.0
42.361,-71.072,17802.0,87.0,44889.0
42.329,-71.097,110.0,23.0,3444.0
42.349,-71.081,1736.0,17.0,378.0
42.401,-71.137,10.0,0.0,0.0
42.366,-71.091,1135.0,0.0,2586.0
42.368,-71.097,76.0,0.0,5172.0
42.288,-71.065,86.0,2.0,0.0
42.236,-71.125,552.0,4.0,0.0
42.35,-71.121,3.0,0.0,3049.0
42.438,-71.144,2.0,0.0,0.0
42.288,-71.148,404.0,11.0,0.0
42.392,-71.127,21.0,0.0,0.0
42.391,-71.099,37.0,0.0,540.0
42.515,-71.143,3.0,0.0,0.0
42.352,-71.106,1791.0,16.0,1062.0
42.262,-71.254,4.0,0.0,0.0
43.129,-71.445,1.0,0.0,0.0
42.411,-71.15,24.0,0.0,0.0
42.296,-71.123,28.0,0.0,0.0
42.514,-71.142,1.0,0.0,0.0
42.297,-71.115,230.0,72.0,0.0
42.422,-71.18,37.0,0.0,0.0
42.363,-71.057,2301.0,4.0,10.0
42.34,-71.037,20.0,8.0,138.0
42.346,-71.097,131.0,20.0,6960.0
42.364,-71.141,81.0,73.0,0.0
42.337,-71.072,6.0,22.0,324.0
42.339,-71.026,16.0,14.0,92.0
42.423,-71.071,2.0,0.0,0.0
42.368,-71.1,293.0,0.0,5530.0
42.357,-71.06,1301.0,0.0,92.0
42.383,-71.099,60.0,0.0,5286.0
42.462,-70.949,1.0,0.0,0.0
42.359,-71.064,497.0,44.0,196.0
42.382,-71.112,76.0,0.0,3311.0
42.431,-71.05,9.0,0.0,0.0
42.534,-71.158,1.0,0.0,0.0
42.904,-71.321,1.0,0.0,0.0
42.29,-71.042,157.0,0.0,0.0
42.384,-71.129,28.0,0.0,0.0
42.432,-71.046,48.0,0.0,0.0
42.372,-71.131,20.0,13.0,0.0
42.354,-71.083,7498.0,4.0,126.0
42.451,-71.068,8.0,0.0,0.0
42.34,-71.282,34.0,0.0,0.0
42.301,-71.114,41.0,45.0,0.0
42.344,-71.067,123.0,40.0,52.0
42.424,-71.003,5.0,0.0,0.0
42.382,-71.072,107.0,47.0,540.0
42.35,-71.086,1546.0,17.0,9352.0
42.263,-71.137,64.0,0.0,0.0
42.361,-71.152,11.0,0.0,0.0
42.433,-71.068,9.0,0.0,0.0
42.467,-70.915,14.0,0.0,0.0
43.099,-71.452,1.0,0.0,0.0
42.319,-71.111,38.0,18.0,0.0
42.436,-71.045,30.0,0.0,0.0
42.353,-71.104,28.0,0.0,12406.0
42.375,-71.095,36.0,0.0,2244.0
42.369,-71.131,168.0,12.0,0.0
42.335,-71.013,24.0,0.0,204.0
42.313,-71.122,478.0,23.0,0.0
42.259,-71.282,2.0,0.0,0.0
42.357,-71.152,64.0,9.0,0.0
42.756,-71.21,1.0,0.0,0.0
42.35,-71.131,124.0,1.0,0.0
42.354,-71.151,15.0,0.0,0.0
42.371,-71.135,110.0,0.0,0.0
42.305,-71.12,23.0,7.0,0.0
42.439,-71.048,67.0,0.0,0.0
42.3,-71.05,17.0,29.0,0.0
42.374,-71.057,86.0,15.0,380.0
42.384,-71.108,293.0,0.0,1625.0
42.624,-71.303,1.0,0.0,0.0
42.239,-71.125,138.0,0.0,0.0
42.279,-71.143,1113.0,28.0,0.0
42.365,-71.055,334.0,16.0,20.0
42.353,-71.127,11.0,39.0,0.0
42.321,-71.052,24.0,28.0,36.0
42.374,-71.098,57.0,0.0,4538.0
42.433,-71.101,1.0,0.0,0.0
42.337,-71.136,51.0,0.0,0.0
42.335,-71.148,3.0,0.0,0.0
42.368,-71.136,164.0,0.0,0.0
42.371,-71.133,117.0,0.0,0.0
42.369,-71.063,343.0,4.0,190.0
42.346,-71.095,30.0,4.0,6960.0
42.32,-71.116,24.0,8.0,174.0
42.297,-71.049,4.0,11.0,0.0
42.427,-71.14,5.0,0.0,0.0
42.387,-71.119,141.0,0.0,1374.0
42.405,-71.063,2.0,0.0,0.0
42.339,-71.092,127.0,31.0,2024.0
42.287,-71.061,441.0,7.0,0.0
42.298,-71.081,787.0,9.0,0.0
42.343,-71.046,34.0,27.0,124.0
42.374,-71.054,134.0,22.0,380.0
42.294,-71.057,3.0,9.0,0.0
42.333,-71.022,50.0,5.0,92.0
42.364,-71.138,54.0,126.0,0.0
42.446,-71.047,27.0,0.0,0.0
42.407,-71.064,51.0,0.0,0.0
42.415,-71.048,8.0,0.0,0.0
42.336,-71.321,20.0,0.0,0.0
42.492,-71.133,2.0,0.0,0.0
42.344,-71.092,22.0,6.0,1132.0
42.369,-71.09,39.0,0.0,2586.0
42.39,-71.113,7.0,0.0,1371.0
42.344,-71.115,381.0,0.0,7378.0
42.356,-71.14,30.0,9.0,0.0
42.305,-71.095,35.0,4.0,0.0
42.294,-71.079,3.0,1.0,0.0
42.344,-71.071,116.0,9.0,52.0
42.33,-71.088,12.0,53.0,172.0
42.35,-71.047,190.0,9.0,92.0
42.35,-71.109,1067.0,70.0,20821.0
42.583,-71.244,1.0,0.0,0.0
42.346,-71.084,19.0,12.0,1230.0
42.332,-71.127,27.0,0.0,0.0
42.331,-71.037,37.0,38.0,54.0
42.4,-71.118,23.0,0.0,2216.0
42.354,-71.049,2073.0,1.0,46.0
42.349,-71.141,29.0,35.0,0.0
43.07,-71.45,1.0,0.0,0.0
42.291,-71.119,7.0,7.0,0.0
42.37,-71.064,373.0,59.0,126.0
42.336,-71.023,58.0,3.0,92.0
42.353,-71.081,1825.0,7.0,252.0
42.428,-71.034,11.0,0.0,0.0
42.307,-71.109,76.0,59.0,0.0
42.292,-71.108,483.0,54.0,0.0
42.369,-71.1,93.0,0.0,2688.0
42.316,-71.098,10.0,8.0,0.0
42.33,-71.329,21.0,0.0,0.0
42.471,-70.895,7.0,0.0,0.0
42.361,-71.182,7.0,0.0,0.0
42.337,-71.027,56.0,10.0,138.0
42.422,-71.17,2.0,0.0,0.0
42.391,-71.118,361.0,0.0,2586.0
42.25,-71.123,458.0,2.0,0.0
42.617,-71.292,2.0,0.0,0.0
42.337,-71.077,79.0,15.0,324.0
42.364,-71.123,104.0,48.0,5748.0
42.312,-71.038,6.0,0.0,0.0
42.426,-71.039,6.0,0.0,0.0
42.259,-71.102,83.0,0.0,0.0
42.353,-71.078,248.0,27.0,252.0
42.324,-71.12,18.0,0.0,3434.0
42.255,-71.297,1.0,0.0,0.0
42.304,-71.122,515.0,0.0,0.0
42.306,-71.093,7.0,37.0,0.0
42.35,-71.132,136.0,4.0,0.0
42.414,-71.049,12.0,0.0,0.0
42.564,-71.198,2.0,0.0,0.0
42.353,-71.085,10447.0,60.0,9785.0
42.336,-71.1,103.0,72.0,2024.0
42.353,-71.114,200.0,0.0,532.0
42.359,-71.089,149.0,0.0,5172.0
42.337,-71.079,7.0,30.0,324.0
42.321,-71.113,35.0,10.0,348.0
42.371,-71.128,4.0,0.0,0.0
42.44,-71.048,32.0,0.0,0.0
42.277,-71.144,927.0,0.0,0.0
42.333,-71.133,32.0,0.0,0.0
42.314,-71.209,1.0,0.0,0.0
42.388,-71.102,86.0,0.0,3094.0
42.26,-71.107,274.0,0.0,0.0
42.379,-71.098,23.0,0.0,3832.0
42.337,-71.125,69.0,0.0,0.0
42.301,-71.116,341.0,4.0,0.0
42.339,-71.153,41.0,14.0,0.0
43.144,-71.455,1.0,0.0,0.0
42.323,-71.355,7.0,0.0,0.0
42.278,-71.055,225.0,50.0,0.0
42.288,-71.121,7.0,11.0,0.0
42.349,-71.072,396.0,49.0,1668.0
42.507,-71.139,1.0,0.0,0.0
42.351,-71.128,153.0,1.0,0.0
42.371,-71.113,3.0,0.0,3832.0
42.571,-71.215,1.0,0.0,0.0
42.333,-71.1,9.0,36.0,2024.0
42.342,-71.082,30.0,54.0,820.0
42.38,-71.068,24.0,29.0,810.0
42.638,-71.314,22.0,0.0,0.0
42.357,-71.092,4973.0,0.0,2586.0
42.376,-71.05,44.0,20.0,380.0
42.368,-71.132,108.0,48.0,0.0
42.328,-71.262,18.0,0.0,0.0
42.297,-71.206,1.0,0.0,0.0
42.314,-71.119,1.0,11.0,0.0
42.491,-70.865,5.0,0.0,0.0
42.334,-71.162,26.0,21.0,0.0
42.237,-71.133,9.0,20.0,0.0
42.48,-71.127,1.0,0.0,0.0
42.551,-71.165,1.0,0.0,0.0
42.462,-71.143,2.0,0.0,0.0
42.354,-71.071,4672.0,12.0,1306.0
42.346,-71.132,2.0,0.0,0.0
42.402,-71.138,24.0,0.0,0.0
42.259,-71.279,1.0,0.0,0.0
42.358,-71.055,658.0,1.0,153.0
42.331,-71.038,73.0,23.0,54.0
