latitude,longitude,frequency,logFreq
42.3255,-71.0934,87,1.939519253
42.32,-71.1044,87,1.939519253
42.3215,-71.0874,87,1.939519253
42.3215,-71.0909,87,1.939519253
42.3215,-71.0989,87,1.939519253
42.324,-71.0869,87,1.939519253
42.3245,-71.0964,87,1.939519253
42.325,-71.0974,87,1.939519253
42.3225,-71.0934,87,1.939519253
42.3215,-71.0999,87,1.939519253
42.323,-71.0954,87,1.939519253
42.322,-71.1119,87,1.939519253
42.324,-71.0884,87,1.939519253
42.32,-71.1074,87,1.939519253
42.3215,-71.1029,87,1.939519253
42.3215,-71.1004,87,1.939519253
42.321,-71.0929,87,1.939519253
42.322,-71.1124,87,1.939519253
42.3235,-71.0884,87,1.939519253
42.3235,-71.0874,87,1.939519253
42.323,-71.1044,87,1.939519253
42.3205,-71.0989,87,1.939519253
42.321,-71.1024,87,1.939519253
42.3235,-71.0994,87,1.939519253
42.3245,-71.0954,87,1.939519253
42.3235,-71.1049,87,1.939519253
42.3215,-71.1059,87,1.939519253
42.3205,-71.1159,87,1.939519253
42.3225,-71.0929,87,1.939519253
42.321,-71.0849,87,1.939519253
42.322,-71.1044,87,1.939519253
42.3265,-71.0914,87,1.939519253
42.321,-71.0909,87,1.939519253
42.323,-71.1039,87,1.939519253
42.32,-71.1139,87,1.939519253
42.3235,-71.0999,87,1.939519253
42.324,-71.0889,87,1.939519253
42.3205,-71.0999,87,1.939519253
42.322,-71.0849,87,1.939519253
42.324,-71.0874,87,1.939519253
42.3205,-71.1119,87,1.939519253
42.3225,-71.0854,87,1.939519253
42.3245,-71.0934,87,1.939519253
42.3225,-71.1049,87,1.939519253
42.32,-71.0924,87,1.939519253
42.3205,-71.1034,87,1.939519253
42.3205,-71.1099,87,1.939519253
42.3215,-71.1114,87,1.939519253
42.3215,-71.1089,87,1.939519253
42.321,-71.1109,87,1.939519253
42.3215,-71.0894,87,1.939519253
42.32,-71.1199,87,1.939519253
42.32,-71.1004,87,1.939519253
42.3205,-71.0899,87,1.939519253
42.3245,-71.0909,87,1.939519253
42.3215,-71.1144,87,1.939519253
42.3225,-71.1044,87,1.939519253
42.323,-71.0864,87,1.939519253
42.3215,-71.0844,87,1.939519253
42.322,-71.0854,87,1.939519253
42.323,-71.1054,87,1.939519253
42.321,-71.1074,87,1.939519253
42.323,-71.0939,87,1.939519253
42.32,-71.1084,87,1.939519253
42.322,-71.1039,87,1.939519253
42.321,-71.1104,87,1.939519253
42.32,-71.1079,87,1.939519253
42.322,-71.1114,87,1.939519253
42.3205,-71.0979,87,1.939519253
42.3205,-71.0944,87,1.939519253
42.326,-71.0889,87,1.939519253
42.32,-71.0869,87,1.939519253
42.3215,-71.0949,87,1.939519253
42.3205,-71.1154,87,1.939519253
42.3205,-71.0924,87,1.939519253
42.32,-71.1189,87,1.939519253
42.3225,-71.0949,87,1.939519253
42.3215,-71.0979,87,1.939519253
42.321,-71.1089,87,1.939519253
42.32,-71.1064,87,1.939519253
42.3235,-71.0909,87,1.939519253
42.32,-71.0824,87,1.939519253
42.321,-71.0914,87,1.939519253
42.321,-71.0939,87,1.939519253
42.3215,-71.1039,87,1.939519253
42.3205,-71.1164,87,1.939519253
42.325,-71.0949,87,1.939519253
42.321,-71.1159,87,1.939519253
42.322,-71.1004,87,1.939519253
42.3245,-71.0874,87,1.939519253
42.3205,-71.0934,87,1.939519253
42.32,-71.0974,87,1.939519253
42.322,-71.0869,87,1.939519253
42.322,-71.0934,87,1.939519253
42.3205,-71.1054,87,1.939519253
42.324,-71.0904,87,1.939519253
42.32,-71.1094,87,1.939519253
42.322,-71.0944,87,1.939519253
42.321,-71.0934,87,1.939519253
42.321,-71.1059,87,1.939519253
42.32,-71.0899,87,1.939519253
42.32,-71.1054,87,1.939519253
42.323,-71.0869,87,1.939519253
42.325,-71.0904,87,1.939519253
42.3205,-71.1059,87,1.939519253
42.322,-71.0924,87,1.939519253
42.32,-71.1174,87,1.939519253
42.32,-71.1154,87,1.939519253
42.3225,-71.1024,87,1.939519253
42.325,-71.0964,87,1.939519253
42.3225,-71.1054,87,1.939519253
42.324,-71.0974,87,1.939519253
42.321,-71.0884,87,1.939519253
42.3225,-71.1034,87,1.939519253
42.321,-71.0834,87,1.939519253
42.3225,-71.0974,87,1.939519253
42.321,-71.1129,87,1.939519253
42.325,-71.0959,87,1.939519253
42.3225,-71.0954,87,1.939519253
42.3245,-71.0994,87,1.939519253
42.3225,-71.0984,87,1.939519253
42.323,-71.0979,87,1.939519253
42.32,-71.0939,87,1.939519253
42.321,-71.0954,87,1.939519253
42.3245,-71.0979,87,1.939519253
42.323,-71.1074,87,1.939519253
42.321,-71.0859,87,1.939519253
42.3205,-71.0959,87,1.939519253
42.324,-71.0934,87,1.939519253
42.3245,-71.0889,87,1.939519253
42.321,-71.1019,87,1.939519253
42.322,-71.1094,87,1.939519253
42.321,-71.0839,87,1.939519253
42.322,-71.0899,87,1.939519253
42.3215,-71.0899,87,1.939519253
42.321,-71.1134,87,1.939519253
42.32,-71.0844,87,1.939519253
42.322,-71.0939,87,1.939519253
42.32,-71.0944,87,1.939519253
42.322,-71.1014,87,1.939519253
42.3215,-71.0839,87,1.939519253
42.3215,-71.0919,87,1.939519253
42.3205,-71.1094,87,1.939519253
42.323,-71.0859,87,1.939519253
42.323,-71.0999,87,1.939519253
42.3215,-71.0954,87,1.939519253
42.3215,-71.0929,87,1.939519253
42.3225,-71.1004,87,1.939519253
42.324,-71.0924,87,1.939519253
42.3215,-71.0969,87,1.939519253
42.321,-71.0944,87,1.939519253
42.3225,-71.0874,87,1.939519253
42.323,-71.0899,87,1.939519253
42.3245,-71.0949,87,1.939519253
42.322,-71.1099,87,1.939519253
42.3215,-71.0869,87,1.939519253
42.3245,-71.1004,87,1.939519253
42.3205,-71.0919,87,1.939519253
42.3225,-71.0944,87,1.939519253
42.3205,-71.0969,87,1.939519253
42.322,-71.0844,87,1.939519253
42.3225,-71.0964,87,1.939519253
42.3205,-71.0994,87,1.939519253
42.32,-71.0834,87,1.939519253
42.321,-71.1014,87,1.939519253
42.32,-71.0934,87,1.939519253
42.3245,-71.0899,87,1.939519253
42.3205,-71.1014,87,1.939519253
42.3235,-71.1044,87,1.939519253
42.3225,-71.1084,87,1.939519253
42.325,-71.0919,87,1.939519253
42.3205,-71.1179,87,1.939519253
42.32,-71.1109,87,1.939519253
42.3235,-71.1054,87,1.939519253
42.323,-71.0909,87,1.939519253
42.3205,-71.1189,87,1.939519253
42.323,-71.0969,87,1.939519253
42.32,-71.0914,87,1.939519253
42.3225,-71.0859,87,1.939519253
42.3255,-71.0884,87,1.939519253
42.32,-71.1039,87,1.939519253
42.3215,-71.1014,87,1.939519253
42.3225,-71.0959,87,1.939519253
42.321,-71.1034,87,1.939519253
42.32,-71.1099,87,1.939519253
42.3215,-71.1044,87,1.939519253
42.325,-71.0944,87,1.939519253
42.3215,-71.1054,87,1.939519253
42.3205,-71.0914,87,1.939519253
42.321,-71.0844,87,1.939519253
42.326,-71.0899,87,1.939519253
42.3235,-71.0939,87,1.939519253
42.3235,-71.1009,87,1.939519253
42.321,-71.0869,87,1.939519253
42.3205,-71.1039,87,1.939519253
42.3235,-71.0969,87,1.939519253
42.3205,-71.1089,87,1.939519253
42.3205,-71.0859,87,1.939519253
42.3235,-71.0864,87,1.939519253
42.326,-71.0934,87,1.939519253
42.321,-71.0864,87,1.939519253
42.3255,-71.0944,87,1.939519253
42.3225,-71.0884,87,1.939519253
42.32,-71.1104,87,1.939519253
42.3225,-71.0864,87,1.939519253
42.322,-71.1109,87,1.939519253
42.3215,-71.1084,87,1.939519253
42.324,-71.0899,87,1.939519253
42.322,-71.0914,87,1.939519253
42.32,-71.0849,87,1.939519253
42.3205,-71.1049,87,1.939519253
42.3235,-71.0924,87,1.939519253
42.322,-71.0959,87,1.939519253
42.322,-71.1089,87,1.939519253
42.3205,-71.0939,87,1.939519253
42.325,-71.0984,87,1.939519253
42.323,-71.0924,87,1.939519253
42.32,-71.0989,87,1.939519253
42.323,-71.1064,87,1.939519253
42.326,-71.0929,87,1.939519253
42.3215,-71.0924,87,1.939519253
42.321,-71.1114,87,1.939519253
42.32,-71.1069,87,1.939519253
42.3215,-71.0934,87,1.939519253
42.3205,-71.0949,87,1.939519253
42.3235,-71.1029,87,1.939519253
42.323,-71.0949,87,1.939519253
42.3225,-71.0969,87,1.939519253
42.326,-71.0914,87,1.939519253
42.3235,-71.1014,87,1.939519253
42.3255,-71.0894,87,1.939519253
42.32,-71.1124,87,1.939519253
42.326,-71.0909,87,1.939519253
42.3225,-71.1059,87,1.939519253
42.3225,-71.0979,87,1.939519253
42.322,-71.0919,87,1.939519253
42.3245,-71.0904,87,1.939519253
42.3205,-71.0844,87,1.939519253
42.321,-71.1119,87,1.939519253
42.3205,-71.1129,87,1.939519253
42.3245,-71.0959,87,1.939519253
42.32,-71.1144,87,1.939519253
42.322,-71.0909,87,1.939519253
42.32,-71.0949,87,1.939519253
42.325,-71.0929,87,1.939519253
42.3225,-71.0904,87,1.939519253
42.323,-71.1019,87,1.939519253
42.323,-71.0904,87,1.939519253
42.32,-71.0839,87,1.939519253
42.321,-71.0964,87,1.939519253
42.32,-71.0959,87,1.939519253
42.3255,-71.0914,87,1.939519253
42.3205,-71.0954,87,1.939519253
42.3235,-71.0974,87,1.939519253
42.322,-71.0894,87,1.939519253
42.3235,-71.1004,87,1.939519253
42.3235,-71.0904,87,1.939519253
42.3235,-71.1024,87,1.939519253
42.32,-71.1149,87,1.939519253
42.3255,-71.0939,87,1.939519253
42.322,-71.1069,87,1.939519253
42.322,-71.0929,87,1.939519253
42.321,-71.0969,87,1.939519253
42.326,-71.0894,87,1.939519253
42.325,-71.0914,87,1.939519253
42.32,-71.0964,87,1.939519253
42.32,-71.1194,87,1.939519253
42.3255,-71.0909,87,1.939519253
42.3225,-71.0939,87,1.939519253
42.3245,-71.0929,87,1.939519253
42.3215,-71.1134,87,1.939519253
42.3205,-71.0854,87,1.939519253
42.32,-71.1119,87,1.939519253
42.3205,-71.1109,87,1.939519253
42.3205,-71.0879,87,1.939519253
42.3235,-71.0889,87,1.939519253
42.322,-71.0989,87,1.939519253
42.3245,-71.0914,87,1.939519253
42.3215,-71.1079,87,1.939519253
42.3225,-71.1074,87,1.939519253
42.323,-71.0929,87,1.939519253
42.324,-71.0994,87,1.939519253
42.3255,-71.0919,87,1.939519253
42.324,-71.0929,87,1.939519253
42.322,-71.0994,87,1.939519253
42.321,-71.1144,87,1.939519253
42.3225,-71.0909,87,1.939519253
42.3225,-71.0889,87,1.939519253
42.3205,-71.1074,87,1.939519253
42.3225,-71.1079,87,1.939519253
42.3255,-71.0889,87,1.939519253
42.323,-71.0919,87,1.939519253
42.32,-71.1204,87,1.939519253
42.3225,-71.1009,87,1.939519253
42.32,-71.0984,87,1.939519253
42.3255,-71.0929,87,1.939519253
42.324,-71.1029,87,1.939519253
42.3215,-71.0914,87,1.939519253
42.3235,-71.0894,87,1.939519253
42.324,-71.0894,87,1.939519253
42.3205,-71.0974,87,1.939519253
42.326,-71.0904,87,1.939519253
42.3205,-71.0889,87,1.939519253
42.321,-71.1039,87,1.939519253
42.322,-71.0884,87,1.939519253
42.321,-71.0994,87,1.939519253
42.321,-71.1044,87,1.939519253
42.3215,-71.0984,87,1.939519253
42.32,-71.0994,87,1.939519253
42.322,-71.1064,87,1.939519253
42.32,-71.1209,87,1.939519253
42.3205,-71.0874,87,1.939519253
42.3245,-71.0989,87,1.939519253
42.323,-71.1029,87,1.939519253
42.3225,-71.1064,87,1.939519253
42.322,-71.0969,87,1.939519253
42.321,-71.1064,87,1.939519253
42.324,-71.1014,87,1.939519253
42.323,-71.0884,87,1.939519253
42.323,-71.1034,87,1.939519253
42.321,-71.0889,87,1.939519253
42.321,-71.0959,87,1.939519253
42.325,-71.0939,87,1.939519253
42.323,-71.0994,87,1.939519253
42.32,-71.0999,87,1.939519253
42.3205,-71.0834,87,1.939519253
42.3225,-71.1019,87,1.939519253
42.322,-71.0889,87,1.939519253
42.3205,-71.0884,87,1.939519253
42.3245,-71.0894,87,1.939519253
42.3235,-71.1039,87,1.939519253
42.3205,-71.1149,87,1.939519253
42.322,-71.1084,87,1.939519253
42.325,-71.0889,87,1.939519253
42.321,-71.1069,87,1.939519253
42.321,-71.1029,87,1.939519253
42.32,-71.0979,87,1.939519253
42.32,-71.0889,87,1.939519253
42.3255,-71.0954,87,1.939519253
42.3215,-71.0884,87,1.939519253
42.3215,-71.0859,87,1.939519253
42.324,-71.0979,87,1.939519253
42.3225,-71.0914,87,1.939519253
42.321,-71.0894,87,1.939519253
42.3225,-71.0894,87,1.939519253
42.324,-71.0969,87,1.939519253
42.321,-71.0989,87,1.939519253
42.32,-71.0969,87,1.939519253
42.3215,-71.0854,87,1.939519253
42.321,-71.1149,87,1.939519253
42.3205,-71.1134,87,1.939519253
42.322,-71.1009,87,1.939519253
42.324,-71.0959,87,1.939519253
42.3215,-71.0889,87,1.939519253
42.3215,-71.0864,87,1.939519253
42.3235,-71.0984,87,1.939519253
42.3235,-71.0879,87,1.939519253
42.321,-71.0874,87,1.939519253
42.3235,-71.1034,87,1.939519253
42.3205,-71.0909,87,1.939519253
42.321,-71.0879,87,1.939519253
42.3235,-71.0929,87,1.939519253
42.322,-71.0904,87,1.939519253
42.3205,-71.1144,87,1.939519253
42.3245,-71.0924,87,1.939519253
42.32,-71.0854,87,1.939519253
42.3255,-71.0959,87,1.939519253
42.3215,-71.0994,87,1.939519253
42.322,-71.0979,87,1.939519253
42.3245,-71.0999,87,1.939519253
42.325,-71.0934,87,1.939519253
42.3235,-71.0869,87,1.939519253
42.3235,-71.0989,87,1.939519253
42.3215,-71.1024,87,1.939519253
42.3235,-71.0919,87,1.939519253
42.321,-71.0949,87,1.939519253
42.3235,-71.0914,87,1.939519253
42.321,-71.1164,87,1.939519253
42.3245,-71.0944,87,1.939519253
42.323,-71.0974,87,1.939519253
42.32,-71.0859,87,1.939519253
42.3225,-71.0899,87,1.939519253
42.3225,-71.1089,87,1.939519253
42.3205,-71.1044,87,1.939519253
42.3215,-71.0939,87,1.939519253
42.321,-71.1139,87,1.939519253
42.3225,-71.1069,87,1.939519253
42.3215,-71.0974,87,1.939519253
42.3205,-71.1169,87,1.939519253
42.3225,-71.0989,87,1.939519253
42.321,-71.0919,87,1.939519253
42.32,-71.1009,87,1.939519253
42.323,-71.0874,87,1.939519253
42.322,-71.1079,87,1.939519253
42.3235,-71.0899,87,1.939519253
42.323,-71.0889,87,1.939519253
42.321,-71.1169,87,1.939519253
42.3215,-71.1094,87,1.939519253
42.322,-71.0984,87,1.939519253
42.3215,-71.1069,87,1.939519253
42.3215,-71.0959,87,1.939519253
42.3225,-71.0994,87,1.939519253
42.3215,-71.1104,87,1.939519253
42.3235,-71.0949,87,1.939519253
42.3205,-71.0894,87,1.939519253
42.3215,-71.1099,87,1.939519253
42.3215,-71.1009,87,1.939519253
42.322,-71.0974,87,1.939519253
42.32,-71.0884,87,1.939519253
42.324,-71.0939,87,1.939519253
42.32,-71.1114,87,1.939519253
42.32,-71.1014,87,1.939519253
42.323,-71.1069,87,1.939519253
42.3205,-71.1069,87,1.939519253
42.3215,-71.1019,87,1.939519253
42.322,-71.1049,87,1.939519253
42.321,-71.0974,87,1.939519253
42.32,-71.0904,87,1.939519253
42.323,-71.0964,87,1.939519253
42.32,-71.0829,87,1.939519253
42.325,-71.0979,87,1.939519253
42.3205,-71.1079,87,1.939519253
42.3205,-71.0849,87,1.939519253
42.323,-71.0989,87,1.939519253
42.3255,-71.0949,87,1.939519253
42.321,-71.1049,87,1.939519253
42.322,-71.1074,87,1.939519253
42.323,-71.1014,87,1.939519253
42.3225,-71.0999,87,1.939519253
42.322,-71.1054,87,1.939519253
42.3205,-71.0904,87,1.939519253
42.325,-71.0954,87,1.939519253
42.3235,-71.0954,87,1.939519253
42.32,-71.1049,87,1.939519253
42.322,-71.0859,87,1.939519253
42.323,-71.1059,87,1.939519253
42.321,-71.1054,87,1.939519253
42.322,-71.1059,87,1.939519253
42.322,-71.0864,87,1.939519253
42.326,-71.0924,87,1.939519253
42.3535,-71.0809,63,1.799340549
42.358,-71.0839,63,1.799340549
42.3505,-71.0789,63,1.799340549
42.3515,-71.0774,63,1.799340549
42.352,-71.0794,63,1.799340549
42.3555,-71.0819,63,1.799340549
42.351,-71.0829,63,1.799340549
42.3535,-71.0774,63,1.799340549
42.3495,-71.0819,63,1.799340549
42.3555,-71.0804,63,1.799340549
42.349,-71.0819,63,1.799340549
42.353,-71.0799,63,1.799340549
42.355,-71.0814,63,1.799340549
42.3485,-71.0774,63,1.799340549
42.354,-71.0809,63,1.799340549
42.35,-71.0759,63,1.799340549
42.3525,-71.0794,63,1.799340549
42.3535,-71.0764,63,1.799340549
42.356,-71.0794,63,1.799340549
42.346,-71.0774,63,1.799340549
42.349,-71.0794,63,1.799340549
42.3495,-71.0769,63,1.799340549
42.356,-71.0799,63,1.799340549
42.358,-71.0834,63,1.799340549
42.353,-71.0819,63,1.799340549
42.3525,-71.0769,63,1.799340549
42.3525,-71.0759,63,1.799340549
42.3575,-71.0834,63,1.799340549
42.354,-71.0799,63,1.799340549
42.3495,-71.0764,63,1.799340549
42.3515,-71.0759,63,1.799340549
42.348,-71.0769,63,1.799340549
42.3485,-71.0784,63,1.799340549
42.3565,-71.0829,63,1.799340549
42.356,-71.0839,63,1.799340549
42.3585,-71.0839,63,1.799340549
42.3555,-71.0834,63,1.799340549
42.349,-71.0754,63,1.799340549
42.35,-71.0769,63,1.799340549
42.355,-71.0834,63,1.799340549
42.3455,-71.0779,63,1.799340549
42.353,-71.0769,63,1.799340549
42.355,-71.0804,63,1.799340549
42.353,-71.0754,63,1.799340549
42.3545,-71.0804,63,1.799340549
42.353,-71.0784,63,1.799340549
42.353,-71.0794,63,1.799340549
42.355,-71.0789,63,1.799340549
42.3545,-71.0774,63,1.799340549
42.351,-71.0759,63,1.799340549
42.3495,-71.0789,63,1.799340549
42.349,-71.0774,63,1.799340549
42.347,-71.0789,63,1.799340549
42.3505,-71.0774,63,1.799340549
42.351,-71.0819,63,1.799340549
42.3505,-71.0794,63,1.799340549
42.3515,-71.0779,63,1.799340549
42.351,-71.0784,63,1.799340549
42.3545,-71.0839,63,1.799340549
42.355,-71.0784,63,1.799340549
42.3565,-71.0824,63,1.799340549
42.35,-71.0774,63,1.799340549
42.348,-71.0794,63,1.799340549
42.352,-71.0789,63,1.799340549
42.3535,-71.0824,63,1.799340549
42.3545,-71.0809,63,1.799340549
42.3475,-71.0764,63,1.799340549
42.3575,-71.0809,63,1.799340549
42.3515,-71.0769,63,1.799340549
42.3525,-71.0819,63,1.799340549
42.3535,-71.0834,63,1.799340549
42.3505,-71.0754,63,1.799340549
42.3565,-71.0834,63,1.799340549
42.352,-71.0754,63,1.799340549
42.354,-71.0819,63,1.799340549
42.3485,-71.0824,63,1.799340549
42.357,-71.0804,63,1.799340549
42.3525,-71.0804,63,1.799340549
42.3515,-71.0809,63,1.799340549
42.3515,-71.0764,63,1.799340549
42.3535,-71.0839,63,1.799340549
42.3465,-71.0774,63,1.799340549
42.346,-71.0779,63,1.799340549
42.346,-71.0789,63,1.799340549
42.3465,-71.0769,63,1.799340549
42.358,-71.0819,63,1.799340549
42.3515,-71.0819,63,1.799340549
42.353,-71.0789,63,1.799340549
42.3465,-71.0759,63,1.799340549
42.3555,-71.0814,63,1.799340549
42.3535,-71.0814,63,1.799340549
42.3515,-71.0799,63,1.799340549
42.3485,-71.0794,63,1.799340549
42.355,-71.0779,63,1.799340549
42.3545,-71.0834,63,1.799340549
42.3495,-71.0774,63,1.799340549
42.347,-71.0784,63,1.799340549
42.349,-71.0799,63,1.799340549
42.3525,-71.0824,63,1.799340549
42.357,-71.0814,63,1.799340549
42.347,-71.0769,63,1.799340549
42.3515,-71.0789,63,1.799340549
42.3505,-71.0824,63,1.799340549
42.352,-71.0824,63,1.799340549
42.3525,-71.0814,63,1.799340549
42.3485,-71.0754,63,1.799340549
42.3505,-71.0814,63,1.799340549
42.351,-71.0774,63,1.799340549
42.357,-71.0839,63,1.799340549
42.351,-71.0834,63,1.799340549
42.3495,-71.0809,63,1.799340549
42.346,-71.0784,63,1.799340549
42.349,-71.0764,63,1.799340549
42.3475,-71.0784,63,1.799340549
42.3465,-71.0784,63,1.799340549
42.3565,-71.0819,63,1.799340549
42.3555,-71.0789,63,1.799340549
42.3515,-71.0794,63,1.799340549
42.3545,-71.0829,63,1.799340549
42.3545,-71.0799,63,1.799340549
42.3485,-71.0764,63,1.799340549
42.354,-71.0814,63,1.799340549
42.348,-71.0764,63,1.799340549
42.3475,-71.0804,63,1.799340549
42.355,-71.0824,63,1.799340549
42.351,-71.0789,63,1.799340549
42.355,-71.0829,63,1.799340549
42.349,-71.0824,63,1.799340549
42.348,-71.0789,63,1.799340549
42.354,-71.0834,63,1.799340549
42.359,-71.0839,63,1.799340549
42.354,-71.0774,63,1.799340549
42.3505,-71.0759,63,1.799340549
42.3495,-71.0814,63,1.799340549
42.3555,-71.0829,63,1.799340549
42.3585,-71.0834,63,1.799340549
42.349,-71.0789,63,1.799340549
42.3485,-71.0779,63,1.799340549
42.352,-71.0809,63,1.799340549
42.356,-71.0789,63,1.799340549
42.348,-71.0779,63,1.799340549
42.354,-71.0779,63,1.799340549
42.347,-71.0809,63,1.799340549
42.3465,-71.0789,63,1.799340549
42.35,-71.0799,63,1.799340549
42.356,-71.0814,63,1.799340549
42.3525,-71.0764,63,1.799340549
42.353,-71.0774,63,1.799340549
42.3585,-71.0824,63,1.799340549
42.3525,-71.0754,63,1.799340549
42.35,-71.0814,63,1.799340549
42.3565,-71.0799,63,1.799340549
42.346,-71.0764,63,1.799340549
42.348,-71.0774,63,1.799340549
42.349,-71.0759,63,1.799340549
42.348,-71.0804,63,1.799340549
42.354,-71.0769,63,1.799340549
42.3515,-71.0834,63,1.799340549
42.3545,-71.0779,63,1.799340549
42.3515,-71.0824,63,1.799340549
42.347,-71.0759,63,1.799340549
42.3455,-71.0784,63,1.799340549
42.353,-71.0764,63,1.799340549
42.3535,-71.0759,63,1.799340549
42.3475,-71.0809,63,1.799340549
42.352,-71.0764,63,1.799340549
42.357,-71.0819,63,1.799340549
42.35,-71.0794,63,1.799340549
42.356,-71.0809,63,1.799340549
42.3535,-71.0819,63,1.799340549
42.353,-71.0779,63,1.799340549
42.35,-71.0784,63,1.799340549
42.3535,-71.0769,63,1.799340549
42.3545,-71.0794,63,1.799340549
42.3565,-71.0814,63,1.799340549
42.3475,-71.0759,63,1.799340549
42.3475,-71.0794,63,1.799340549
42.357,-71.0809,63,1.799340549
42.354,-71.0784,63,1.799340549
42.35,-71.0779,63,1.799340549
42.346,-71.0794,63,1.799340549
42.3495,-71.0829,63,1.799340549
42.3575,-71.0829,63,1.799340549
42.3515,-71.0754,63,1.799340549
42.352,-71.0769,63,1.799340549
42.351,-71.0764,63,1.799340549
42.358,-71.0814,63,1.799340549
42.3555,-71.0794,63,1.799340549
42.347,-71.0779,63,1.799340549
42.3485,-71.0804,63,1.799340549
42.3555,-71.0799,63,1.799340549
42.353,-71.0804,63,1.799340549
42.3485,-71.0789,63,1.799340549
42.3475,-71.0814,63,1.799340549
